status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4,engagement_score,engagement_level,hour,dayofweek
1226,photo,2015-04-14 06:10:00,2320,7,0,2320,0,0,0,0,0,,,,,2334,high,6,1
1227,photo,2015-04-12 13:53:00,2190,10,0,2190,0,0,0,0,0,,,,,2210,high,13,6
1228,photo,2015-04-10 09:04:00,2545,14,3,2545,0,0,0,0,0,,,,,2582,high,9,4
1229,photo,2015-04-10 07:55:00,2452,8,0,2452,0,0,0,0,0,,,,,2468,high,7,4
1230,photo,2015-04-10 06:31:00,4710,50,1,4710,0,0,0,0,0,,,,,4813,high,6,4
1231,photo,2015-04-10 06:07:00,2549,8,0,2549,0,0,0,0,0,,,,,2565,high,6,4
1232,photo,2015-04-07 22:48:00,3190,19,1,3190,0,0,0,0,0,,,,,3231,high,22,1
1233,photo,2015-04-07 22:40:00,3510,12,0,3510,0,0,0,0,0,,,,,3534,high,22,1
1234,photo,2015-04-07 05:57:00,2255,10,2,2255,0,0,0,0,0,,,,,2281,high,5,1
1235,photo,2015-04-07 05:56:00,2309,5,1,2309,0,0,0,0,0,,,,,2322,high,5,1
1236,photo,2015-04-06 21:54:00,2051,7,2,2051,0,0,0,0,0,,,,,2071,high,21,0
1237,photo,2015-04-03 22:31:00,2350,11,0,2350,0,0,0,0,0,,,,,2372,high,22,4
1238,video,2015-03-25 03:09:00,2105,19,1,2105,0,0,0,0,0,,,,,2146,high,3,2
1239,status,2015-03-25 00:46:00,2291,108,0,2291,0,0,0,0,0,,,,,2507,high,0,2
1240,photo,2015-03-24 00:05:00,2349,53,4,2349,0,0,0,0,0,,,,,2467,high,0,1
1241,photo,2015-03-22 04:53:00,2157,19,0,2157,0,0,0,0,0,,,,,2195,high,4,6
1242,photo,2015-03-21 22:09:00,2151,4,1,2151,0,0,0,0,0,,,,,2162,high,22,5
1243,photo,2015-03-21 04:15:00,2615,23,0,2615,0,0,0,0,0,,,,,2661,high,4,5
1244,status,2015-03-20 00:04:00,2148,32,1,2148,0,0,0,0,0,,,,,2215,high,0,4
1245,photo,2015-03-13 20:58:00,3115,24,0,3115,0,0,0,0,0,,,,,3163,high,20,4
1246,photo,2015-03-12 09:39:00,1302,16,0,1302,0,0,0,0,0,,,,,1334,high,9,3
1247,photo,2015-03-11 22:40:00,1815,12,0,1815,0,0,0,0,0,,,,,1839,high,22,2
1248,photo,2015-03-11 04:27:00,1379,20,0,1379,0,0,0,0,0,,,,,1419,high,4,2
1249,link,2015-03-10 20:50:00,1169,3,26,1169,0,0,0,0,0,,,,,1253,high,20,1
1250,photo,2015-03-09 09:25:00,1509,26,2,1509,0,0,0,0,0,,,,,1567,high,9,0
1251,photo,2015-03-09 08:31:00,956,6,0,956,0,0,0,0,0,,,,,968,high,8,0
1252,photo,2015-03-07 22:53:00,1220,10,0,1220,0,0,0,0,0,,,,,1240,high,22,5
1253,photo,2015-03-01 23:17:00,1601,38,2,1601,0,0,0,0,0,,,,,1683,high,23,6
1254,status,2015-02-28 03:58:00,1496,85,0,1496,0,0,0,0,0,,,,,1666,high,3,5
1255,video,2015-02-28 03:41:00,1103,24,18,1103,0,0,0,0,0,,,,,1205,high,3,5
1256,status,2015-02-27 23:42:00,1526,14,0,1526,0,0,0,0,0,,,,,1554,high,23,4
1257,photo,2015-02-26 22:49:00,1159,32,4,1159,0,0,0,0,0,,,,,1235,high,22,3
1258,link,2015-02-24 07:19:00,1010,14,4,1010,0,0,0,0,0,,,,,1050,high,7,1
1259,photo,2015-02-20 12:04:00,1182,29,5,1182,0,0,0,0,0,,,,,1255,high,12,4
1260,photo,2015-02-19 06:01:00,1428,11,1,1428,0,0,0,0,0,,,,,1453,high,6,3
1261,photo,2015-02-19 06:00:00,1473,12,1,1473,0,0,0,0,0,,,,,1500,high,6,3
1262,photo,2015-02-19 01:40:00,1180,5,0,1180,0,0,0,0,0,,,,,1190,high,1,3
1263,photo,2015-02-18 23:59:00,1864,9,0,1864,0,0,0,0,0,,,,,1882,high,23,2
1264,link,2015-02-18 20:53:00,1032,9,0,1032,0,0,0,0,0,,,,,1050,high,20,2
1265,photo,2015-02-18 00:48:00,1630,15,1,1630,0,0,0,0,0,,,,,1663,high,0,2
1266,photo,2015-02-15 23:12:00,545,13,0,545,0,0,0,0,0,,,,,571,high,23,6
1267,photo,2015-02-15 03:16:00,1193,38,5,1193,0,0,0,0,0,,,,,1284,high,3,6
1268,photo,2015-02-14 23:20:00,1477,11,1,1477,0,0,0,0,0,,,,,1502,high,23,5
1269,photo,2015-02-14 13:29:00,1272,7,1,1272,0,0,0,0,0,,,,,1289,high,13,5
1270,photo,2015-02-13 22:50:00,1238,21,0,1238,0,0,0,0,0,,,,,1280,high,22,4
1271,photo,2015-02-13 04:34:00,1500,13,1,1500,0,0,0,0,0,,,,,1529,high,4,4
1272,status,2015-02-13 02:47:00,1917,58,8,1917,0,0,0,0,0,,,,,2057,high,2,4
1273,photo,2015-02-11 22:18:00,1126,66,6,1126,0,0,0,0,0,,,,,1276,high,22,2
1274,photo,2015-02-09 09:36:00,1246,41,3,1246,0,0,0,0,0,,,,,1337,high,9,0
1275,photo,2015-02-08 05:35:00,1540,25,2,1540,0,0,0,0,0,,,,,1596,high,5,6
1276,photo,2015-02-02 04:10:00,1282,35,4,1282,0,0,0,0,0,,,,,1364,high,4,0
1277,photo,2015-02-01 03:14:00,1253,42,6,1253,0,0,0,0,0,,,,,1355,high,3,6
1278,photo,2015-01-31 23:55:00,1484,44,3,1484,0,0,0,0,0,,,,,1581,high,23,5
1279,photo,2015-01-29 22:47:00,1445,40,3,1445,0,0,0,0,0,,,,,1534,high,22,3
1280,link,2015-01-29 22:27:00,1132,16,8,1132,0,0,0,0,0,,,,,1188,high,22,3
1281,photo,2015-01-26 22:55:00,1610,55,8,1610,0,0,0,0,0,,,,,1744,high,22,0
1282,video,2015-01-26 06:02:00,1714,36,9,1714,0,0,0,0,0,,,,,1813,high,6,0
1283,video,2015-01-25 03:42:00,2785,26,1,2785,0,0,0,0,0,,,,,2840,high,3,6
1284,photo,2015-01-24 23:02:00,1884,17,2,1884,0,0,0,0,0,,,,,1924,high,23,5
1285,status,2015-01-24 23:01:00,1667,6,0,1667,0,0,0,0,0,,,,,1679,high,23,5
1286,video,2015-01-23 23:14:00,1204,9,5,1204,0,0,0,0,0,,,,,1237,high,23,4
1287,link,2015-01-23 19:58:00,1182,0,0,1182,0,0,0,0,0,,,,,1182,high,19,4
1288,link,2015-01-23 09:48:00,1212,7,1,1212,0,0,0,0,0,,,,,1229,high,9,4
1289,photo,2015-01-23 08:27:00,2674,24,1,2674,0,0,0,0,0,,,,,2725,high,8,4
1290,photo,2015-01-22 05:38:00,2054,21,3,2054,0,0,0,0,0,,,,,2105,high,5,3
1291,photo,2015-01-19 00:45:00,1469,51,4,1469,0,0,0,0,0,,,,,1583,high,0,0
1292,photo,2015-01-19 00:43:00,1668,10,1,1668,0,0,0,0,0,,,,,1691,high,0,0
1293,photo,2015-01-18 22:12:00,2000,9,1,2000,0,0,0,0,0,,,,,2021,high,22,6
1294,photo,2015-01-18 04:30:00,1497,11,0,1497,0,0,0,0,0,,,,,1519,high,4,6
1295,link,2015-01-17 12:02:00,1342,4,0,1342,0,0,0,0,0,,,,,1350,high,12,5
1296,photo,2015-01-15 23:09:00,1268,6,0,1268,0,0,0,0,0,,,,,1280,high,23,3
1297,photo,2015-01-15 23:07:00,1428,8,0,1428,0,0,0,0,0,,,,,1444,high,23,3
1298,photo,2015-01-14 08:17:00,1492,5,0,1492,0,0,0,0,0,,,,,1502,high,8,2
1299,video,2015-01-13 05:58:00,2621,122,98,2621,0,0,0,0,0,,,,,3159,high,5,1
1300,video,2015-01-13 00:12:00,1277,14,29,1277,0,0,0,0,0,,,,,1392,high,0,1
1301,photo,2015-01-12 00:03:00,1833,30,0,1833,0,0,0,0,0,,,,,1893,high,0,0
1302,status,2015-01-11 04:52:00,2149,37,0,2149,0,0,0,0,0,,,,,2223,high,4,6
1303,photo,2015-01-10 23:32:00,1562,46,9,1562,0,0,0,0,0,,,,,1681,high,23,5
1304,status,2015-01-10 23:09:00,98,3,1,98,0,0,0,0,0,,,,,107,medium,23,5
1305,status,2015-01-10 22:22:00,264,43,0,264,0,0,0,0,0,,,,,350,high,22,5
1306,photo,2015-01-10 05:21:00,1253,13,4,1253,0,0,0,0,0,,,,,1291,high,5,5
1307,photo,2015-01-10 05:05:00,1300,18,1,1300,0,0,0,0,0,,,,,1339,high,5,5
1308,photo,2015-01-09 23:53:00,1451,8,0,1451,0,0,0,0,0,,,,,1467,high,23,4
1309,link,2015-01-07 02:59:00,1444,6,1,1444,0,0,0,0,0,,,,,1459,high,2,2
1310,link,2015-01-07 02:59:00,1182,0,0,1182,0,0,0,0,0,,,,,1182,high,2,2
1311,photo,2015-01-07 02:03:00,366,28,5,366,0,0,0,0,0,,,,,437,high,2,2
1312,photo,2015-01-02 23:16:00,1424,6,0,1424,0,0,0,0,0,,,,,1436,high,23,4
1313,video,2015-01-02 03:41:00,1294,23,47,1294,0,0,0,0,0,,,,,1481,high,3,4
1314,video,2014-12-10 07:42:00,1501,113,38,1501,0,0,0,0,0,,,,,1841,high,7,2
1315,photo,2014-11-22 01:36:00,16,0,0,16,0,0,0,0,0,,,,,16,low,1,5
1316,photo,2014-11-21 05:13:00,40,0,0,40,0,0,0,0,0,,,,,40,medium,5,4
1317,video,2014-10-25 09:12:00,1078,131,50,1078,0,0,0,0,0,,,,,1490,high,9,5
1318,photo,2014-10-21 23:13:00,413,29,3,413,0,0,0,0,0,,,,,480,high,23,1
1319,video,2014-10-19 06:14:00,1077,243,65,1077,0,0,0,0,0,,,,,1758,high,6,6
1320,video,2014-10-18 05:50:00,860,196,64,860,0,0,0,0,0,,,,,1444,high,5,5
1321,video,2014-10-06 07:40:00,748,38,12,748,0,0,0,0,0,,,,,860,high,7,0
1322,photo,2014-10-01 23:53:00,0,0,0,0,0,0,0,0,0,,,,,0,low,23,2
1323,video,2014-09-28 09:31:00,103,1,0,103,0,0,0,0,0,,,,,105,medium,9,6
1324,photo,2014-09-12 22:16:00,9,0,1,9,0,0,0,0,0,,,,,12,low,22,4
1325,photo,2014-09-12 21:56:00,7,0,0,7,0,0,0,0,0,,,,,7,low,21,4
1326,photo,2014-09-12 21:30:00,10,0,0,10,0,0,0,0,0,,,,,10,low,21,4
1327,photo,2014-09-12 13:16:00,15,0,0,15,0,0,0,0,0,,,,,15,low,13,4
1328,photo,2014-09-12 13:11:00,16,0,3,16,0,0,0,0,0,,,,,25,low,13,4
1329,video,2014-08-24 02:04:00,616,11,0,616,0,0,0,0,0,,,,,638,high,2,6
1330,video,2014-08-22 09:25:00,1781,162,30,1781,0,0,0,0,0,,,,,2195,high,9,4
1331,video,2014-08-21 05:47:00,1343,15,3,1343,0,0,0,0,0,,,,,1382,high,5,3
1332,video,2014-08-14 11:37:00,212,16,0,212,0,0,0,0,0,,,,,244,medium,11,3
1333,video,2014-08-06 05:56:00,1053,5,1,1053,0,0,0,0,0,,,,,1066,high,5,2
1334,video,2014-07-28 04:11:00,1272,17,0,1272,0,0,0,0,0,,,,,1306,high,4,0
1335,video,2014-07-27 01:54:00,2081,58,36,2081,0,0,0,0,0,,,,,2305,high,1,6
1336,video,2014-07-20 03:32:00,2713,67,15,2713,0,0,0,0,0,,,,,2892,high,3,6
1337,video,2014-07-20 03:02:00,1529,22,7,1529,0,0,0,0,0,,,,,1594,high,3,6
1338,video,2014-07-16 20:43:00,753,9,0,753,0,0,0,0,0,,,,,771,high,20,2
1339,video,2014-07-16 11:31:00,271,3,0,271,0,0,0,0,0,,,,,277,high,11,2
1340,video,2014-07-09 06:28:00,1429,34,14,1429,0,0,0,0,0,,,,,1539,high,6,2
1341,video,2014-07-07 12:51:00,147,4,1,147,0,0,0,0,0,,,,,158,medium,12,0
1342,video,2014-07-05 07:47:00,3730,156,93,3730,0,0,0,0,0,,,,,4321,high,7,5
1343,video,2014-07-02 01:52:00,357,7,1,357,0,0,0,0,0,,,,,374,high,1,2
1344,photo,2014-07-01 09:15:00,358,1,0,358,0,0,0,0,0,,,,,360,high,9,1
1345,video,2014-06-30 03:53:00,1211,84,8,1211,0,0,0,0,0,,,,,1403,high,3,0
1346,video,2014-06-26 21:12:00,323,12,1,323,0,0,0,0,0,,,,,350,high,21,3
1347,video,2014-06-21 11:54:00,169,4,0,169,0,0,0,0,0,,,,,177,medium,11,5
1348,video,2014-06-18 09:27:00,774,25,7,774,0,0,0,0,0,,,,,845,high,9,2
1349,video,2014-06-18 02:34:00,1058,29,12,1058,0,0,0,0,0,,,,,1152,high,2,2
1350,video,2014-06-17 08:46:00,230,4,1,230,0,0,0,0,0,,,,,241,medium,8,1
1351,video,2014-06-17 05:53:00,1204,23,13,1204,0,0,0,0,0,,,,,1289,high,5,1
1352,video,2014-06-09 11:20:00,375,15,1,375,0,0,0,0,0,,,,,408,high,11,0
1353,video,2014-06-09 11:10:00,300,15,0,300,0,0,0,0,0,,,,,330,high,11,0
1354,video,2014-06-08 08:06:00,228,9,0,228,0,0,0,0,0,,,,,246,medium,8,6
1355,video,2014-06-08 03:11:00,435,9,1,435,0,0,0,0,0,,,,,456,high,3,6
1356,video,2014-06-05 23:49:00,572,6,2,572,0,0,0,0,0,,,,,590,high,23,3
1357,video,2014-06-05 06:32:00,532,19,1,532,0,0,0,0,0,,,,,573,high,6,3
1358,video,2014-06-05 00:00:00,471,10,1,471,0,0,0,0,0,,,,,494,high,0,3
1359,video,2014-06-04 10:38:00,640,31,2,640,0,0,0,0,0,,,,,708,high,10,2
1360,photo,2014-06-03 01:32:00,376,3,20,376,0,0,0,0,0,,,,,442,high,1,1
1361,video,2014-06-02 09:22:00,330,5,0,330,0,0,0,0,0,,,,,340,high,9,0
1362,video,2014-06-01 07:16:00,591,41,2,591,0,0,0,0,0,,,,,679,high,7,6
1363,video,2014-05-31 05:50:00,519,17,7,519,0,0,0,0,0,,,,,574,high,5,5
1364,video,2014-05-31 00:24:00,437,4,0,437,0,0,0,0,0,,,,,445,high,0,5
1365,video,2014-05-30 07:42:00,287,5,1,287,0,0,0,0,0,,,,,300,high,7,4
1366,video,2014-05-30 07:30:00,482,38,0,482,0,0,0,0,0,,,,,558,high,7,4
1367,video,2014-05-28 07:01:00,543,17,11,543,0,0,0,0,0,,,,,610,high,7,2
1368,video,2014-05-27 23:41:00,463,14,0,463,0,0,0,0,0,,,,,491,high,23,1
1369,photo,2014-05-25 22:03:00,272,3,0,272,0,0,0,0,0,,,,,278,high,22,6
1370,video,2014-05-25 07:12:00,432,5,0,432,0,0,0,0,0,,,,,442,high,7,6
1371,video,2014-05-24 06:47:00,1013,24,0,1013,0,0,0,0,0,,,,,1061,high,6,5
1372,video,2014-05-24 06:46:00,653,19,3,653,0,0,0,0,0,,,,,700,high,6,5
1373,video,2014-05-24 06:28:00,148,6,0,148,0,0,0,0,0,,,,,160,medium,6,5
1374,video,2014-05-23 03:37:00,433,7,0,433,0,0,0,0,0,,,,,447,high,3,4
1375,video,2014-05-22 09:35:00,404,6,7,404,0,0,0,0,0,,,,,437,high,9,3
1376,video,2014-05-22 07:51:00,616,7,0,616,0,0,0,0,0,,,,,630,high,7,3
1377,video,2014-05-22 06:07:00,452,5,0,452,0,0,0,0,0,,,,,462,high,6,3
1378,video,2014-05-20 23:20:00,457,6,0,457,0,0,0,0,0,,,,,469,high,23,1
1379,video,2014-05-20 23:19:00,600,13,0,600,0,0,0,0,0,,,,,626,high,23,1
1380,video,2014-05-19 10:38:00,345,7,1,345,0,0,0,0,0,,,,,362,high,10,0
1381,video,2014-05-08 10:22:00,156,7,0,156,0,0,0,0,0,,,,,170,medium,10,3
1382,video,2014-05-08 10:20:00,227,11,7,227,0,0,0,0,0,,,,,270,high,10,3
1383,video,2014-05-08 04:44:00,748,40,4,748,0,0,0,0,0,,,,,840,high,4,3
1384,video,2014-05-06 11:40:00,406,3,2,406,0,0,0,0,0,,,,,418,high,11,1
1385,video,2014-05-06 05:30:00,548,36,5,548,0,0,0,0,0,,,,,635,high,5,1
1386,photo,2014-05-05 01:05:00,156,0,0,156,0,0,0,0,0,,,,,156,medium,1,0
1387,video,2014-05-04 01:20:00,641,14,2,641,0,0,0,0,0,,,,,675,high,1,6
1388,photo,2014-05-01 22:23:00,14,1,0,14,0,0,0,0,0,,,,,16,low,22,3
1389,video,2014-05-01 10:44:00,489,13,1,489,0,0,0,0,0,,,,,518,high,10,3
1390,video,2014-04-30 00:58:00,644,30,0,644,0,0,0,0,0,,,,,704,high,0,2
1391,video,2014-04-29 09:26:00,187,12,1,187,0,0,0,0,0,,,,,214,medium,9,1
1392,video,2014-04-28 05:44:00,893,23,2,893,0,0,0,0,0,,,,,945,high,5,0
1393,video,2014-04-27 14:40:00,406,18,8,406,0,0,0,0,0,,,,,466,high,14,6
1394,video,2014-04-27 13:08:00,329,10,1,329,0,0,0,0,0,,,,,352,high,13,6
1395,video,2014-04-26 23:32:00,507,15,0,507,0,0,0,0,0,,,,,537,high,23,5
1396,photo,2014-04-26 08:55:00,188,8,0,188,0,0,0,0,0,,,,,204,medium,8,5
1397,video,2014-04-26 01:14:00,359,6,0,359,0,0,0,0,0,,,,,371,high,1,5
1398,video,2014-04-26 00:00:00,525,14,1,525,0,0,0,0,0,,,,,556,high,0,5
1399,video,2014-04-25 23:52:00,306,12,0,306,0,0,0,0,0,,,,,330,high,23,4
1400,video,2014-04-25 23:33:00,615,20,4,615,0,0,0,0,0,,,,,667,high,23,4
1401,video,2014-04-25 22:57:00,572,10,0,572,0,0,0,0,0,,,,,592,high,22,4
1402,video,2014-04-25 09:45:00,110,0,1,110,0,0,0,0,0,,,,,113,medium,9,4
1403,video,2014-04-25 04:36:00,742,10,1,742,0,0,0,0,0,,,,,765,high,4,4
1404,video,2014-04-24 04:58:00,596,17,1,596,0,0,0,0,0,,,,,633,high,4,3
1405,video,2014-04-24 03:14:00,1230,31,2,1230,0,0,0,0,0,,,,,1298,high,3,3
1406,video,2014-04-23 05:10:00,758,24,3,758,0,0,0,0,0,,,,,815,high,5,2
1407,video,2014-04-22 13:31:00,322,9,12,322,0,0,0,0,0,,,,,376,high,13,1
1408,video,2014-04-22 06:10:00,924,22,6,924,0,0,0,0,0,,,,,986,high,6,1
1409,photo,2014-04-22 05:43:00,537,16,1,537,0,0,0,0,0,,,,,572,high,5,1
1410,video,2014-04-20 12:27:00,433,4,0,433,0,0,0,0,0,,,,,441,high,12,6
1411,video,2014-04-18 05:32:00,442,17,11,442,0,0,0,0,0,,,,,509,high,5,4
1412,video,2014-04-17 00:44:00,544,19,0,544,0,0,0,0,0,,,,,582,high,0,3
1413,video,2014-04-15 23:55:00,699,10,2,699,0,0,0,0,0,,,,,725,high,23,1
1414,video,2014-04-15 17:52:00,1442,48,5,1442,0,0,0,0,0,,,,,1553,high,17,1
1415,video,2014-04-11 06:12:00,332,3,2,332,0,0,0,0,0,,,,,344,high,6,4
1416,video,2014-04-11 01:07:00,972,16,2,972,0,0,0,0,0,,,,,1010,high,1,4
1417,video,2014-03-28 08:07:00,330,18,0,330,0,0,0,0,0,,,,,366,high,8,4
1418,video,2014-03-27 09:45:00,1325,30,2,1325,0,0,0,0,0,,,,,1391,high,9,3
1419,video,2014-03-25 12:31:00,1923,234,5,1923,0,0,0,0,0,,,,,2406,high,12,1
1420,video,2014-03-22 08:44:00,1467,107,1,1467,0,0,0,0,0,,,,,1684,high,8,5
1421,video,2014-03-22 06:38:00,1989,36,5,1989,0,0,0,0,0,,,,,2076,high,6,5
1422,video,2014-03-22 00:54:00,779,9,0,779,0,0,0,0,0,,,,,797,high,0,5
1423,video,2014-03-21 23:26:00,626,9,0,626,0,0,0,0,0,,,,,644,high,23,4
1424,video,2014-03-21 09:38:00,493,14,2,493,0,0,0,0,0,,,,,527,high,9,4
1425,video,2014-03-18 05:19:00,2520,64,33,2520,0,0,0,0,0,,,,,2747,high,5,1
1426,video,2014-03-16 09:41:00,273,10,0,273,0,0,0,0,0,,,,,293,high,9,6
1427,video,2014-03-16 01:19:00,2613,50,3,2613,0,0,0,0,0,,,,,2722,high,1,6
1428,video,2014-03-15 15:12:00,2137,44,3,2137,0,0,0,0,0,,,,,2234,high,15,5
1429,video,2014-03-15 07:49:00,665,9,1,665,0,0,0,0,0,,,,,686,high,7,5
1430,video,2014-03-15 05:40:00,3919,77,12,3919,0,0,0,0,0,,,,,4109,high,5,5
1431,video,2014-03-14 05:59:00,4094,61,6,4094,0,0,0,0,0,,,,,4234,high,5,4
1432,video,2014-03-13 02:20:00,2836,48,7,2836,0,0,0,0,0,,,,,2953,high,2,3
1433,video,2014-03-12 01:09:00,562,5,1,562,0,0,0,0,0,,,,,575,high,1,2
1434,video,2014-03-11 23:48:00,767,26,2,767,0,0,0,0,0,,,,,825,high,23,1
1435,video,2014-03-11 05:12:00,722,9,1,722,0,0,0,0,0,,,,,743,high,5,1
1436,link,2014-03-10 22:34:00,37,0,0,37,0,0,0,0,0,,,,,37,medium,22,0
1437,video,2014-03-10 09:58:00,637,8,1,637,0,0,0,0,0,,,,,656,high,9,0
1438,video,2014-03-10 08:56:00,1347,13,1,1347,0,0,0,0,0,,,,,1376,high,8,0
1439,video,2014-03-10 08:49:00,922,5,0,922,0,0,0,0,0,,,,,932,high,8,0
1440,video,2014-03-10 06:12:00,108,6,2,108,0,0,0,0,0,,,,,126,medium,6,0
1441,video,2014-03-10 05:42:00,685,10,2,685,0,0,0,0,0,,,,,711,high,5,0
1442,video,2014-03-10 04:06:00,450,4,0,450,0,0,0,0,0,,,,,458,high,4,0
1443,video,2014-03-09 10:17:00,353,0,3,353,0,0,0,0,0,,,,,362,high,10,6
1444,video,2014-03-09 09:50:00,458,3,0,458,0,0,0,0,0,,,,,464,high,9,6
1445,video,2014-03-09 02:14:00,2669,23,2,2669,0,0,0,0,0,,,,,2721,high,2,6
1446,video,2014-03-08 23:22:00,371,3,1,371,0,0,0,0,0,,,,,380,high,23,5
1447,video,2014-03-08 23:04:00,973,8,1,973,0,0,0,0,0,,,,,992,high,23,5
1448,video,2014-03-08 10:16:00,778,24,2,778,0,0,0,0,0,,,,,832,high,10,5
1449,video,2014-03-08 09:25:00,551,2,0,551,0,0,0,0,0,,,,,555,high,9,5
1450,video,2014-03-08 08:36:00,501,4,0,501,0,0,0,0,0,,,,,509,high,8,5
1451,video,2014-03-08 08:07:00,493,17,1,493,0,0,0,0,0,,,,,530,high,8,5
1452,video,2014-03-07 23:42:00,306,7,1,306,0,0,0,0,0,,,,,323,high,23,4
1453,video,2014-03-06 11:15:00,405,6,1,405,0,0,0,0,0,,,,,420,high,11,3
1454,video,2014-03-06 06:32:00,497,8,0,497,0,0,0,0,0,,,,,513,high,6,3
1455,video,2014-03-06 06:16:00,782,11,0,782,0,0,0,0,0,,,,,804,high,6,3
1456,video,2014-03-06 05:51:00,367,7,0,367,0,0,0,0,0,,,,,381,high,5,3
1457,video,2014-03-06 05:29:00,500,16,0,500,0,0,0,0,0,,,,,532,high,5,3
1458,video,2014-03-06 05:15:00,426,9,2,426,0,0,0,0,0,,,,,450,high,5,3
1459,video,2014-03-04 10:52:00,880,24,1,880,0,0,0,0,0,,,,,931,high,10,1
1460,video,2014-03-04 10:45:00,716,28,0,716,0,0,0,0,0,,,,,772,high,10,1
1461,video,2014-03-04 05:50:00,461,17,1,461,0,0,0,0,0,,,,,498,high,5,1
1462,video,2014-03-04 03:17:00,244,6,0,244,0,0,0,0,0,,,,,256,high,3,1
1463,video,2014-03-03 10:09:00,589,18,1,589,0,0,0,0,0,,,,,628,high,10,0
1464,video,2014-03-02 23:38:00,321,6,0,321,0,0,0,0,0,,,,,333,high,23,6
1465,video,2014-03-02 23:37:00,396,10,0,396,0,0,0,0,0,,,,,416,high,23,6
1466,video,2014-03-02 13:40:00,350,5,0,350,0,0,0,0,0,,,,,360,high,13,6
1467,photo,2014-03-02 06:52:00,164,5,0,164,0,0,0,0,0,,,,,174,medium,6,6
1468,video,2014-03-02 01:42:00,718,20,0,718,0,0,0,0,0,,,,,758,high,1,6
1469,video,2014-02-28 13:49:00,196,12,0,196,0,0,0,0,0,,,,,220,medium,13,4
1470,video,2014-02-28 05:55:00,849,25,1,849,0,0,0,0,0,,,,,902,high,5,4
1471,video,2014-02-25 12:09:00,109,6,3,109,0,0,0,0,0,,,,,130,medium,12,1
1472,video,2014-02-24 06:05:00,413,7,2,413,0,0,0,0,0,,,,,433,high,6,0
1473,video,2014-02-23 08:52:00,395,16,0,395,0,0,0,0,0,,,,,427,high,8,6
1474,video,2014-02-23 08:36:00,425,12,0,425,0,0,0,0,0,,,,,449,high,8,6
1475,video,2014-02-23 08:16:00,688,8,0,688,0,0,0,0,0,,,,,704,high,8,6
1476,video,2014-02-23 08:04:00,313,6,0,313,0,0,0,0,0,,,,,325,high,8,6
1477,video,2014-02-23 05:26:00,399,34,4,399,0,0,0,0,0,,,,,479,high,5,6
1478,video,2014-02-23 01:54:00,714,46,5,714,0,0,0,0,0,,,,,821,high,1,6
1479,video,2014-02-22 23:42:00,576,17,3,576,0,0,0,0,0,,,,,619,high,23,5
1480,video,2014-02-22 01:46:00,462,15,0,462,0,0,0,0,0,,,,,492,high,1,5
1481,photo,2014-02-21 00:04:00,41,2,0,41,0,0,0,0,0,,,,,45,medium,0,4
1482,video,2014-02-20 20:12:00,469,17,0,469,0,0,0,0,0,,,,,503,high,20,3
1483,photo,2014-02-17 10:29:00,17,2,0,17,0,0,0,0,0,,,,,21,low,10,0
1484,photo,2014-02-17 10:24:00,6,0,0,6,0,0,0,0,0,,,,,6,low,10,0
1485,photo,2014-02-17 09:16:00,344,10,0,344,0,0,0,0,0,,,,,364,high,9,0
1486,video,2014-02-15 18:46:00,621,16,8,621,0,0,0,0,0,,,,,677,high,18,5
1487,video,2014-02-15 00:00:00,603,13,1,603,0,0,0,0,0,,,,,632,high,0,5
1488,video,2014-02-14 03:19:00,530,13,0,530,0,0,0,0,0,,,,,556,high,3,4
1489,photo,2014-02-14 03:07:00,211,2,0,211,0,0,0,0,0,,,,,215,medium,3,4
1490,video,2014-02-13 14:25:00,327,6,6,327,0,0,0,0,0,,,,,357,high,14,3
1491,video,2014-02-13 12:09:00,505,21,11,505,0,0,0,0,0,,,,,580,high,12,3
1492,video,2014-02-13 06:53:00,424,6,0,424,0,0,0,0,0,,,,,436,high,6,3
1493,video,2014-02-13 05:26:00,514,10,2,514,0,0,0,0,0,,,,,540,high,5,3
1494,video,2014-02-12 11:54:00,412,17,0,412,0,0,0,0,0,,,,,446,high,11,2
1495,video,2014-02-12 09:20:00,150,4,0,150,0,0,0,0,0,,,,,158,medium,9,2
1496,video,2014-02-12 05:40:00,233,4,0,233,0,0,0,0,0,,,,,241,medium,5,2
1497,video,2014-02-10 00:00:00,906,22,3,906,0,0,0,0,0,,,,,959,high,0,0
1498,video,2014-02-08 00:00:00,800,26,2,800,0,0,0,0,0,,,,,858,high,0,5
1499,video,2014-02-05 12:01:00,279,10,0,279,0,0,0,0,0,,,,,299,high,12,2
1500,video,2014-02-03 05:07:00,715,18,6,715,0,0,0,0,0,,,,,769,high,5,0
1501,video,2014-02-02 14:08:00,969,46,4,969,0,0,0,0,0,,,,,1073,high,14,6
1502,video,2014-02-01 11:02:00,489,23,11,489,0,0,0,0,0,,,,,568,high,11,5
1503,video,2014-02-01 01:18:00,294,25,3,294,0,0,0,0,0,,,,,353,high,1,5
1504,video,2014-01-31 09:02:00,437,31,0,437,0,0,0,0,0,,,,,499,high,9,4
1505,photo,2014-01-30 08:30:00,219,8,0,219,0,0,0,0,0,,,,,235,medium,8,3
